linea,tren_id,sentido,unidad,estacion,dist_km,hora_min
L2,L2-CC->CW-20089,CC->CW,SFE 5,Cristo Redentor,24.203,1140.33
L2,L2-CC->CW-20089,CC->CW,SFE 5,Cristo Redentor,24.203,1140.67
L2,L2-CC->CW-20089,CC->CW,SFE 5,Laguna Quiñenco,26.302,1143.17
L2,L2-CC->CW-20089,CC->CW,SFE 5,Laguna Quiñenco,26.302,1143.5
L2,L2-CC->CW-20089,CC->CW,SFE 5,CORONEL,28.4,1146.0
L2,L2-CW->CC-20098,CW->CC,SFE 8,CORONEL,28.4,1106.0
L2,L2-CW->CC-20098,CW->CC,SFE 8,Laguna Quiñenco,26.302,1108.42
L2,L2-CW->CC-20098,CW->CC,SFE 8,Laguna Quiñenco,26.302,1108.75
L2,L2-CW->CC-20098,CW->CC,SFE 8,Cristo Redentor,24.203,1111.17
L2,L2-CW->CC-20098,CW->CC,SFE 8,Cristo Redentor,24.203,1111.5
L2,L2-CW->CC-20098,CW->CC,SFE 8,Huinca,22.524,1113.5
L2,L2-CW->CC-20098,CW->CC,SFE 8,Huinca,22.524,1113.83
L2,L2-CW->CC-20098,CW->CC,SFE 8,Los Canelos,21.125,1115.5
L2,L2-CW->CC-20098,CW->CC,SFE 8,Los Canelos,21.125,1115.83
L2,L2-CW->CC-20098,CW->CC,SFE 8,Hito Galvarino,18.048,1119.5
L2,L2-CW->CC-20098,CW->CC,SFE 8,Hito Galvarino,18.048,1119.83
L2,L2-CW->CC-20098,CW->CC,SFE 8,Card. Raúl Silva Henriquez,13.151,1125.67
L2,L2-CW->CC-20098,CW->CC,SFE 8,Card. Raúl Silva Henriquez,13.151,1126.0
L2,L2-CW->CC-20098,CW->CC,SFE 8,LOMAS COLORADAS,10.983,1128.58
L2,L2-CW->CC-20098,CW->CC,SFE 8,LOMAS COLORADAS,10.983,1129.08
L2,L2-CW->CC-20098,CW->CC,SFE 8,El Parque,9.614,1131.5
L2,L2-CW->CC-20098,CW->CC,SFE 8,El Parque,9.614,1131.83
L2,L2-CW->CC-20098,CW->CC,SFE 8,Costa Mar,8.339,1134.08
L2,L2-CW->CC-20098,CW->CC,SFE 8,Costa Mar,8.339,1134.5
L2,L2-CW->CC-20098,CW->CC,SFE 8,Alborada,7.442,1136.17
L2,L2-CW->CC-20098,CW->CC,SFE 8,Alborada,7.442,1136.5
L2,L2-CW->CC-20098,CW->CC,SFE 8,Diagonal Bio Bio,5.569,1139.0
L2,L2-CW->CC-20098,CW->CC,SFE 8,Diagonal Bio Bio,5.569,1139.33
L2,L2-CW->CC-20098,CW->CC,SFE 8,Juan Pablo II,3.838,1141.75
L2,L2-CW->CC-20098,CW->CC,SFE 8,Juan Pablo II,3.838,1142.25
L2,L2-CW->CC-20098,CW->CC,SFE 8,CONCEPCIÓN,0.0,1148.0
L2,L2-CC->CW-20091,CC->CW,SFE 1,CONCEPCIÓN,0.0,1116.0
L2,L2-CC->CW-20091,CC->CW,SFE 1,Juan Pablo II,3.838,1121.67
L2,L2-CC->CW-20091,CC->CW,SFE 1,Juan Pablo II,3.838,1122.17
L2,L2-CC->CW-20091,CC->CW,SFE 1,Diagonal Bio Bio,5.569,1124.58
L2,L2-CC->CW-20091,CC->CW,SFE 1,Diagonal Bio Bio,5.569,1124.92
L2,L2-CC->CW-20091,CC->CW,SFE 1,Alborada,7.442,1127.42
L2,L2-CC->CW-20091,CC->CW,SFE 1,Alborada,7.442,1127.75
L2,L2-CC->CW-20091,CC->CW,SFE 1,Costa Mar,8.339,1129.33
L2,L2-CC->CW-20091,CC->CW,SFE 1,Costa Mar,8.339,1129.75
L2,L2-CC->CW-20091,CC->CW,SFE 1,El Parque,9.614,1132.0
L2,L2-CC->CW-20091,CC->CW,SFE 1,El Parque,9.614,1132.33
L2,L2-CC->CW-20091,CC->CW,SFE 1,LOMAS COLORADAS,10.983,1134.75
L2,L2-CC->CW-20091,CC->CW,SFE 1,LOMAS COLORADAS,10.983,1135.25
L2,L2-CC->CW-20091,CC->CW,SFE 1,Card. Raúl Silva Henriquez,13.151,1137.83
L2,L2-CC->CW-20091,CC->CW,SFE 1,Card. Raúl Silva Henriquez,13.151,1138.17
L2,L2-CC->CW-20091,CC->CW,SFE 1,Hito Galvarino,18.048,1144.0
L2,L2-CC->CW-20091,CC->CW,SFE 1,Hito Galvarino,18.048,1144.33
L2,L2-CC->CW-20091,CC->CW,SFE 1,Los Canelos,21.125,1148.0
L2,L2-CC->CW-20091,CC->CW,SFE 1,Los Canelos,21.125,1148.33
L2,L2-CC->CW-20091,CC->CW,SFE 1,Huinca,22.524,1150.0
L2,L2-CC->CW-20091,CC->CW,SFE 1,Huinca,22.524,1150.33
L2,L2-CC->CW-20091,CC->CW,SFE 1,Cristo Redentor,24.203,1152.33
L2,L2-CC->CW-20091,CC->CW,SFE 1,Cristo Redentor,24.203,1152.67
L2,L2-CC->CW-20091,CC->CW,SFE 1,Laguna Quiñenco,26.302,1155.17
L2,L2-CC->CW-20091,CC->CW,SFE 1,Laguna Quiñenco,26.302,1155.5
L2,L2-CC->CW-20091,CC->CW,SFE 1,CORONEL,28.4,1158.0
L2,L2-CW->CC-20100,CW->CC,SFE 3,CORONEL,28.4,1123.0
L2,L2-CW->CC-20100,CW->CC,SFE 3,Laguna Quiñenco,26.302,1125.42
L2,L2-CW->CC-20100,CW->CC,SFE 3,Laguna Quiñenco,26.302,1125.75
L2,L2-CW->CC-20100,CW->CC,SFE 3,Cristo Redentor,24.203,1128.17
L2,L2-CW->CC-20100,CW->CC,SFE 3,Cristo Redentor,24.203,1128.5
L2,L2-CW->CC-20100,CW->CC,SFE 3,Huinca,22.524,1130.5
L2,L2-CW->CC-20100,CW->CC,SFE 3,Huinca,22.524,1130.83
L2,L2-CW->CC-20100,CW->CC,SFE 3,Los Canelos,21.125,1132.5
L2,L2-CW->CC-20100,CW->CC,SFE 3,Los Canelos,21.125,1132.83
L2,L2-CW->CC-20100,CW->CC,SFE 3,Hito Galvarino,18.048,1136.5
L2,L2-CW->CC-20100,CW->CC,SFE 3,Hito Galvarino,18.048,1136.83
L2,L2-CW->CC-20100,CW->CC,SFE 3,Card. Raúl Silva Henriquez,13.151,1142.67
L2,L2-CW->CC-20100,CW->CC,SFE 3,Card. Raúl Silva Henriquez,13.151,1143.0
L2,L2-CW->CC-20100,CW->CC,SFE 3,LOMAS COLORADAS,10.983,1145.58
L2,L2-CW->CC-20100,CW->CC,SFE 3,LOMAS COLORADAS,10.983,1146.08
L2,L2-CW->CC-20100,CW->CC,SFE 3,El Parque,9.614,1148.5
L2,L2-CW->CC-20100,CW->CC,SFE 3,El Parque,9.614,1148.83
L2,L2-CW->CC-20100,CW->CC,SFE 3,Costa Mar,8.339,1151.08
L2,L2-CW->CC-20100,CW->CC,SFE 3,Costa Mar,8.339,1151.5
L2,L2-CW->CC-20100,CW->CC,SFE 3,Alborada,7.442,1153.17
L2,L2-CW->CC-20100,CW->CC,SFE 3,Alborada,7.442,1153.5
L2,L2-CW->CC-20100,CW->CC,SFE 3,Diagonal Bio Bio,5.569,1156.0
L2,L2-CW->CC-20100,CW->CC,SFE 3,Diagonal Bio Bio,5.569,1156.33
L2,L2-CW->CC-20100,CW->CC,SFE 3,Juan Pablo II,3.838,1158.75
L2,L2-CW->CC-20100,CW->CC,SFE 3,Juan Pablo II,3.838,1159.25
L2,L2-CW->CC-20100,CW->CC,SFE 3,CONCEPCIÓN,0.0,1165.0
L2,L2-CC->CW-20093,CC->CW,SFE 7,CONCEPCIÓN,0.0,1128.0
L2,L2-CC->CW-20093,CC->CW,SFE 7,Juan Pablo II,3.838,1133.67
L2,L2-CC->CW-20093,CC->CW,SFE 7,Juan Pablo II,3.838,1134.17
L2,L2-CC->CW-20093,CC->CW,SFE 7,Diagonal Bio Bio,5.569,1136.58
L2,L2-CC->CW-20093,CC->CW,SFE 7,Diagonal Bio Bio,5.569,1136.92
L2,L2-CC->CW-20093,CC->CW,SFE 7,Alborada,7.442,1139.42
L2,L2-CC->CW-20093,CC->CW,SFE 7,Alborada,7.442,1139.75
L2,L2-CC->CW-20093,CC->CW,SFE 7,Costa Mar,8.339,1141.33
L2,L2-CC->CW-20093,CC->CW,SFE 7,Costa Mar,8.339,1141.75
L2,L2-CC->CW-20093,CC->CW,SFE 7,El Parque,9.614,1144.0
L2,L2-CC->CW-20093,CC->CW,SFE 7,El Parque,9.614,1144.33
L2,L2-CC->CW-20093,CC->CW,SFE 7,LOMAS COLORADAS,10.983,1146.75
L2,L2-CC->CW-20093,CC->CW,SFE 7,LOMAS COLORADAS,10.983,1147.25
L2,L2-CC->CW-20093,CC->CW,SFE 7,Card. Raúl Silva Henriquez,13.151,1149.83
L2,L2-CC->CW-20093,CC->CW,SFE 7,Card. Raúl Silva Henriquez,13.151,1150.17
L2,L2-CC->CW-20093,CC->CW,SFE 7,Hito Galvarino,18.048,1156.0
L2,L2-CC->CW-20093,CC->CW,SFE 7,Hito Galvarino,18.048,1156.33
L2,L2-CC->CW-20093,CC->CW,SFE 7,Los Canelos,21.125,1160.0
L2,L2-CC->CW-20093,CC->CW,SFE 7,Los Canelos,21.125,1160.33
L2,L2-CC->CW-20093,CC->CW,SFE 7,Huinca,22.524,1162.0
L2,L2-CC->CW-20093,CC->CW,SFE 7,Huinca,22.524,1162.33
L2,L2-CC->CW-20093,CC->CW,SFE 7,Cristo Redentor,24.203,1164.33
L2,L2-CC->CW-20093,CC->CW,SFE 7,Cristo Redentor,24.203,1164.67
L2,L2-CC->CW-20093,CC->CW,SFE 7,Laguna Quiñenco,26.302,1167.17
L2,L2-CC->CW-20093,CC->CW,SFE 7,Laguna Quiñenco,26.302,1167.5
L2,L2-CC->CW-20093,CC->CW,SFE 7,CORONEL,28.4,1170.0
L2,L2-CW->CC-20104,CW->CC,SFE 9,CORONEL,28.4,1138.0
L2,L2-CW->CC-20104,CW->CC,SFE 9,Laguna Quiñenco,26.302,1140.42
L2,L2-CW->CC-20104,CW->CC,SFE 9,Laguna Quiñenco,26.302,1140.75
L2,L2-CW->CC-20104,CW->CC,SFE 9,Cristo Redentor,24.203,1143.17
L2,L2-CW->CC-20104,CW->CC,SFE 9,Cristo Redentor,24.203,1143.5
L2,L2-CW->CC-20104,CW->CC,SFE 9,Huinca,22.524,1145.5
L2,L2-CW->CC-20104,CW->CC,SFE 9,Huinca,22.524,1145.83
L2,L2-CW->CC-20104,CW->CC,SFE 9,Los Canelos,21.125,1147.5
L2,L2-CW->CC-20104,CW->CC,SFE 9,Los Canelos,21.125,1147.83
L2,L2-CW->CC-20104,CW->CC,SFE 9,Hito Galvarino,18.048,1151.5
L2,L2-CW->CC-20104,CW->CC,SFE 9,Hito Galvarino,18.048,1151.83
L2,L2-CW->CC-20104,CW->CC,SFE 9,Card. Raúl Silva Henriquez,13.151,1157.67
L2,L2-CW->CC-20104,CW->CC,SFE 9,Card. Raúl Silva Henriquez,13.151,1158.0
L2,L2-CW->CC-20104,CW->CC,SFE 9,LOMAS COLORADAS,10.983,1160.58
L2,L2-CW->CC-20104,CW->CC,SFE 9,LOMAS COLORADAS,10.983,1161.08
L2,L2-CW->CC-20104,CW->CC,SFE 9,El Parque,9.614,1163.5
L2,L2-CW->CC-20104,CW->CC,SFE 9,El Parque,9.614,1163.83
L2,L2-CW->CC-20104,CW->CC,SFE 9,Costa Mar,8.339,1166.08
L2,L2-CW->CC-20104,CW->CC,SFE 9,Costa Mar,8.339,1166.5
L2,L2-CW->CC-20104,CW->CC,SFE 9,Alborada,7.442,1168.17
L2,L2-CW->CC-20104,CW->CC,SFE 9,Alborada,7.442,1168.5
L2,L2-CW->CC-20104,CW->CC,SFE 9,Diagonal Bio Bio,5.569,1171.0
L2,L2-CW->CC-20104,CW->CC,SFE 9,Diagonal Bio Bio,5.569,1171.33
L2,L2-CW->CC-20104,CW->CC,SFE 9,Juan Pablo II,3.838,1173.75
L2,L2-CW->CC-20104,CW->CC,SFE 9,Juan Pablo II,3.838,1174.25
L2,L2-CW->CC-20104,CW->CC,SFE 9,CONCEPCIÓN,0.0,1180.0
L2,L2-CC->CW-20095,CC->CW,SFE 4,CONCEPCIÓN,0.0,1140.0
L2,L2-CC->CW-20095,CC->CW,SFE 4,Juan Pablo II,3.838,1145.67
L2,L2-CC->CW-20095,CC->CW,SFE 4,Juan Pablo II,3.838,1146.17
L2,L2-CC->CW-20095,CC->CW,SFE 4,Diagonal Bio Bio,5.569,1148.58
L2,L2-CC->CW-20095,CC->CW,SFE 4,Diagonal Bio Bio,5.569,1148.92
L2,L2-CC->CW-20095,CC->CW,SFE 4,Alborada,7.442,1151.42
L2,L2-CC->CW-20095,CC->CW,SFE 4,Alborada,7.442,1151.75
L2,L2-CC->CW-20095,CC->CW,SFE 4,Costa Mar,8.339,1153.33
L2,L2-CC->CW-20095,CC->CW,SFE 4,Costa Mar,8.339,1153.75
L2,L2-CC->CW-20095,CC->CW,SFE 4,El Parque,9.614,1156.0
L2,L2-CC->CW-20095,CC->CW,SFE 4,El Parque,9.614,1156.33
L2,L2-CC->CW-20095,CC->CW,SFE 4,LOMAS COLORADAS,10.983,1158.75
L2,L2-CC->CW-20095,CC->CW,SFE 4,LOMAS COLORADAS,10.983,1159.25
L2,L2-CC->CW-20095,CC->CW,SFE 4,Card. Raúl Silva Henriquez,13.151,1161.83
L2,L2-CC->CW-20095,CC->CW,SFE 4,Card. Raúl Silva Henriquez,13.151,1162.17
L2,L2-CC->CW-20095,CC->CW,SFE 4,Hito Galvarino,18.048,1168.0
L2,L2-CC->CW-20095,CC->CW,SFE 4,Hito Galvarino,18.048,1168.33
L2,L2-CC->CW-20095,CC->CW,SFE 4,Los Canelos,21.125,1172.0
L2,L2-CC->CW-20095,CC->CW,SFE 4,Los Canelos,21.125,1172.33
L2,L2-CC->CW-20095,CC->CW,SFE 4,Huinca,22.524,1174.0
L2,L2-CC->CW-20095,CC->CW,SFE 4,Huinca,22.524,1174.33
L2,L2-CC->CW-20095,CC->CW,SFE 4,Cristo Redentor,24.203,1176.33
L2,L2-CC->CW-20095,CC->CW,SFE 4,Cristo Redentor,24.203,1176.67
L2,L2-CC->CW-20095,CC->CW,SFE 4,Laguna Quiñenco,26.302,1179.17
L2,L2-CC->CW-20095,CC->CW,SFE 4,Laguna Quiñenco,26.302,1179.5
L2,L2-CC->CW-20095,CC->CW,SFE 4,CORONEL,28.4,1182.0
L2,L2-CW->CC-20284,CW->CC,SFE 2,CORONEL,28.4,1143.0
L2,L2-CW->CC-20284,CW->CC,SFE 2,Laguna Quiñenco,26.302,1145.42
L2,L2-CW->CC-20284,CW->CC,SFE 2,Laguna Quiñenco,26.302,1145.75
L2,L2-CW->CC-20284,CW->CC,SFE 2,Cristo Redentor,24.203,1148.17
L2,L2-CW->CC-20284,CW->CC,SFE 2,Cristo Redentor,24.203,1148.5
L2,L2-CW->CC-20284,CW->CC,SFE 2,Huinca,22.524,1150.5
L2,L2-CW->CC-20284,CW->CC,SFE 2,Huinca,22.524,1150.83
L2,L2-CW->CC-20284,CW->CC,SFE 2,Los Canelos,21.125,1152.5
L2,L2-CW->CC-20284,CW->CC,SFE 2,Los Canelos,21.125,1152.83
L2,L2-CW->CC-20284,CW->CC,SFE 2,Hito Galvarino,18.048,1156.5
L2,L2-CW->CC-20284,CW->CC,SFE 2,Hito Galvarino,18.048,1156.83
L2,L2-CW->CC-20284,CW->CC,SFE 2,Card. Raúl Silva Henriquez,13.151,1162.67
L2,L2-CW->CC-20284,CW->CC,SFE 2,Card. Raúl Silva Henriquez,13.151,1163.0
L2,L2-CW->CC-20284,CW->CC,SFE 2,LOMAS COLORADAS,10.983,1165.58
L2,L2-CW->CC-20284,CW->CC,SFE 2,LOMAS COLORADAS,10.983,1166.08
L2,L2-CW->CC-20284,CW->CC,SFE 2,El Parque,9.614,1168.5
L2,L2-CW->CC-20284,CW->CC,SFE 2,El Parque,9.614,1168.83
L2,L2-CW->CC-20284,CW->CC,SFE 2,Costa Mar,8.339,1171.08
L2,L2-CW->CC-20284,CW->CC,SFE 2,Costa Mar,8.339,1171.5
L2,L2-CW->CC-20284,CW->CC,SFE 2,Alborada,7.442,1173.17
L2,L2-CW->CC-20284,CW->CC,SFE 2,Alborada,7.442,1173.5
L2,L2-CW->CC-20284,CW->CC,SFE 2,Diagonal Bio Bio,5.569,1176.0
L2,L2-CW->CC-20284,CW->CC,SFE 2,Diagonal Bio Bio,5.569,1176.33
L2,L2-CW->CC-20284,CW->CC,SFE 2,Juan Pablo II,3.838,1178.75
L2,L2-CW->CC-20284,CW->CC,SFE 2,Juan Pablo II,3.838,1179.25
L2,L2-CW->CC-20284,CW->CC,SFE 2,CONCEPCIÓN,0.0,1185.0
L2,L2-CC->CW-20097,CC->CW,SFE 10,CONCEPCIÓN,0.0,1150.0
L2,L2-CC->CW-20097,CC->CW,SFE 10,Juan Pablo II,3.838,1155.67
L2,L2-CC->CW-20097,CC->CW,SFE 10,Juan Pablo II,3.838,1156.17
L2,L2-CC->CW-20097,CC->CW,SFE 10,Diagonal Bio Bio,5.569,1158.58
L2,L2-CC->CW-20097,CC->CW,SFE 10,Diagonal Bio Bio,5.569,1158.92
L2,L2-CC->CW-20097,CC->CW,SFE 10,Alborada,7.442,1161.42
L2,L2-CC->CW-20097,CC->CW,SFE 10,Alborada,7.442,1161.75
L2,L2-CC->CW-20097,CC->CW,SFE 10,Costa Mar,8.339,1163.33
L2,L2-CC->CW-20097,CC->CW,SFE 10,Costa Mar,8.339,1163.75
L2,L2-CC->CW-20097,CC->CW,SFE 10,El Parque,9.614,1166.0
L2,L2-CC->CW-20097,CC->CW,SFE 10,El Parque,9.614,1166.33
L2,L2-CC->CW-20097,CC->CW,SFE 10,LOMAS COLORADAS,10.983,1168.75
L2,L2-CC->CW-20097,CC->CW,SFE 10,LOMAS COLORADAS,10.983,1169.25
L2,L2-CC->CW-20097,CC->CW,SFE 10,Card. Raúl Silva Henriquez,13.151,1171.83
L2,L2-CC->CW-20097,CC->CW,SFE 10,Card. Raúl Silva Henriquez,13.151,1172.17
L2,L2-CC->CW-20097,CC->CW,SFE 10,Hito Galvarino,18.048,1178.0
L2,L2-CC->CW-20097,CC->CW,SFE 10,Hito Galvarino,18.048,1178.33
L2,L2-CC->CW-20097,CC->CW,SFE 10,Los Canelos,21.125,1182.0
L2,L2-CC->CW-20097,CC->CW,SFE 10,Los Canelos,21.125,1182.33
L2,L2-CC->CW-20097,CC->CW,SFE 10,Huinca,22.524,1184.0
L2,L2-CC->CW-20097,CC->CW,SFE 10,Huinca,22.524,1184.33
L2,L2-CC->CW-20097,CC->CW,SFE 10,Cristo Redentor,24.203,1186.33
L2,L2-CC->CW-20097,CC->CW,SFE 10,Cristo Redentor,24.203,1186.67
L2,L2-CC->CW-20097,CC->CW,SFE 10,Laguna Quiñenco,26.302,1189.17
L2,L2-CC->CW-20097,CC->CW,SFE 10,Laguna Quiñenco,26.302,1189.5
L2,L2-CC->CW-20097,CC->CW,SFE 10,CORONEL,28.4,1192.0
L2,L2-CW->CC-20106,CW->CC,SFE 5,CORONEL,28.4,1155.0
L2,L2-CW->CC-20106,CW->CC,SFE 5,Laguna Quiñenco,26.302,1157.42
L2,L2-CW->CC-20106,CW->CC,SFE 5,Laguna Quiñenco,26.302,1157.75
L2,L2-CW->CC-20106,CW->CC,SFE 5,Cristo Redentor,24.203,1160.17
L2,L2-CW->CC-20106,CW->CC,SFE 5,Cristo Redentor,24.203,1160.5
L2,L2-CW->CC-20106,CW->CC,SFE 5,Huinca,22.524,1162.5
L2,L2-CW->CC-20106,CW->CC,SFE 5,Huinca,22.524,1162.83
L2,L2-CW->CC-20106,CW->CC,SFE 5,Los Canelos,21.125,1164.5
L2,L2-CW->CC-20106,CW->CC,SFE 5,Los Canelos,21.125,1164.83
L2,L2-CW->CC-20106,CW->CC,SFE 5,Hito Galvarino,18.048,1168.5
L2,L2-CW->CC-20106,CW->CC,SFE 5,Hito Galvarino,18.048,1168.83
L2,L2-CW->CC-20106,CW->CC,SFE 5,Card. Raúl Silva Henriquez,13.151,1174.67
L2,L2-CW->CC-20106,CW->CC,SFE 5,Card. Raúl Silva Henriquez,13.151,1175.0
L2,L2-CW->CC-20106,CW->CC,SFE 5,LOMAS COLORADAS,10.983,1177.58
L2,L2-CW->CC-20106,CW->CC,SFE 5,LOMAS COLORADAS,10.983,1178.08
L2,L2-CW->CC-20106,CW->CC,SFE 5,El Parque,9.614,1180.5
L2,L2-CW->CC-20106,CW->CC,SFE 5,El Parque,9.614,1180.83
L2,L2-CW->CC-20106,CW->CC,SFE 5,Costa Mar,8.339,1183.08
L2,L2-CW->CC-20106,CW->CC,SFE 5,Costa Mar,8.339,1183.5
L2,L2-CW->CC-20106,CW->CC,SFE 5,Alborada,7.442,1185.17
L2,L2-CW->CC-20106,CW->CC,SFE 5,Alborada,7.442,1185.5
L2,L2-CW->CC-20106,CW->CC,SFE 5,Diagonal Bio Bio,5.569,1188.0
L2,L2-CW->CC-20106,CW->CC,SFE 5,Diagonal Bio Bio,5.569,1188.33
L2,L2-CW->CC-20106,CW->CC,SFE 5,Juan Pablo II,3.838,1190.75
L2,L2-CW->CC-20106,CW->CC,SFE 5,Juan Pablo II,3.838,1191.25
L2,L2-CW->CC-20106,CW->CC,SFE 5,CONCEPCIÓN,0.0,1197.0
L2,L2-CC->CW-20099,CC->CW,SFE 8,CONCEPCIÓN,0.0,1157.0
L2,L2-CC->CW-20099,CC->CW,SFE 8,Juan Pablo II,3.838,1162.67
L2,L2-CC->CW-20099,CC->CW,SFE 8,Juan Pablo II,3.838,1163.17
L2,L2-CC->CW-20099,CC->CW,SFE 8,Diagonal Bio Bio,5.569,1165.58
L2,L2-CC->CW-20099,CC->CW,SFE 8,Diagonal Bio Bio,5.569,1165.92
L2,L2-CC->CW-20099,CC->CW,SFE 8,Alborada,7.442,1168.42
L2,L2-CC->CW-20099,CC->CW,SFE 8,Alborada,7.442,1168.75
L2,L2-CC->CW-20099,CC->CW,SFE 8,Costa Mar,8.339,1170.33
L2,L2-CC->CW-20099,CC->CW,SFE 8,Costa Mar,8.339,1170.75
L2,L2-CC->CW-20099,CC->CW,SFE 8,El Parque,9.614,1173.0
L2,L2-CC->CW-20099,CC->CW,SFE 8,El Parque,9.614,1173.33
L2,L2-CC->CW-20099,CC->CW,SFE 8,LOMAS COLORADAS,10.983,1175.75
L2,L2-CC->CW-20099,CC->CW,SFE 8,LOMAS COLORADAS,10.983,1176.25
L2,L2-CC->CW-20099,CC->CW,SFE 8,Card. Raúl Silva Henriquez,13.151,1178.83
L2,L2-CC->CW-20099,CC->CW,SFE 8,Card. Raúl Silva Henriquez,13.151,1179.17
L2,L2-CC->CW-20099,CC->CW,SFE 8,Hito Galvarino,18.048,1185.0
L2,L2-CC->CW-20099,CC->CW,SFE 8,Hito Galvarino,18.048,1185.33
L2,L2-CC->CW-20099,CC->CW,SFE 8,Los Canelos,21.125,1189.0
L2,L2-CC->CW-20099,CC->CW,SFE 8,Los Canelos,21.125,1189.33
L2,L2-CC->CW-20099,CC->CW,SFE 8,Huinca,22.524,1191.0
L2,L2-CC->CW-20099,CC->CW,SFE 8,Huinca,22.524,1191.33
L2,L2-CC->CW-20099,CC->CW,SFE 8,Cristo Redentor,24.203,1193.33
L2,L2-CC->CW-20099,CC->CW,SFE 8,Cristo Redentor,24.203,1193.67
L2,L2-CC->CW-20099,CC->CW,SFE 8,Laguna Quiñenco,26.302,1196.17
L2,L2-CC->CW-20099,CC->CW,SFE 8,Laguna Quiñenco,26.302,1196.5
L2,L2-CC->CW-20099,CC->CW,SFE 8,CORONEL,28.4,1199.0
L2,L2-CW->CC-20108,CW->CC,SFE 1,CORONEL,28.4,1169.0
L2,L2-CW->CC-20108,CW->CC,SFE 1,Laguna Quiñenco,26.302,1171.42
L2,L2-CW->CC-20108,CW->CC,SFE 1,Laguna Quiñenco,26.302,1171.75
L2,L2-CW->CC-20108,CW->CC,SFE 1,Cristo Redentor,24.203,1174.17
L2,L2-CW->CC-20108,CW->CC,SFE 1,Cristo Redentor,24.203,1174.5
L2,L2-CW->CC-20108,CW->CC,SFE 1,Huinca,22.524,1176.5
L2,L2-CW->CC-20108,CW->CC,SFE 1,Huinca,22.524,1176.83
L2,L2-CW->CC-20108,CW->CC,SFE 1,Los Canelos,21.125,1178.5
L2,L2-CW->CC-20108,CW->CC,SFE 1,Los Canelos,21.125,1178.83
L2,L2-CW->CC-20108,CW->CC,SFE 1,Hito Galvarino,18.048,1182.5
L2,L2-CW->CC-20108,CW->CC,SFE 1,Hito Galvarino,18.048,1182.83
L2,L2-CW->CC-20108,CW->CC,SFE 1,Card. Raúl Silva Henriquez,13.151,1188.67
L2,L2-CW->CC-20108,CW->CC,SFE 1,Card. Raúl Silva Henriquez,13.151,1189.0
L2,L2-CW->CC-20108,CW->CC,SFE 1,LOMAS COLORADAS,10.983,1191.58
L2,L2-CW->CC-20108,CW->CC,SFE 1,LOMAS COLORADAS,10.983,1192.08
L2,L2-CW->CC-20108,CW->CC,SFE 1,El Parque,9.614,1194.5
L2,L2-CW->CC-20108,CW->CC,SFE 1,El Parque,9.614,1194.83
L2,L2-CW->CC-20108,CW->CC,SFE 1,Costa Mar,8.339,1197.08
L2,L2-CW->CC-20108,CW->CC,SFE 1,Costa Mar,8.339,1197.5
L2,L2-CW->CC-20108,CW->CC,SFE 1,Alborada,7.442,1199.17
L2,L2-CW->CC-20108,CW->CC,SFE 1,Alborada,7.442,1199.5
L2,L2-CW->CC-20108,CW->CC,SFE 1,Diagonal Bio Bio,5.569,1202.0
L2,L2-CW->CC-20108,CW->CC,SFE 1,Diagonal Bio Bio,5.569,1202.33
L2,L2-CW->CC-20108,CW->CC,SFE 1,Juan Pablo II,3.838,1204.75
L2,L2-CW->CC-20108,CW->CC,SFE 1,Juan Pablo II,3.838,1205.25
L2,L2-CW->CC-20108,CW->CC,SFE 1,CONCEPCIÓN,0.0,1211.0
L2,L2-CC->CW-20101,CC->CW,SFE 3,CONCEPCIÓN,0.0,1170.0
L2,L2-CC->CW-20101,CC->CW,SFE 3,Juan Pablo II,3.838,1175.67
L2,L2-CC->CW-20101,CC->CW,SFE 3,Juan Pablo II,3.838,1176.17
L2,L2-CC->CW-20101,CC->CW,SFE 3,Diagonal Bio Bio,5.569,1178.58
L2,L2-CC->CW-20101,CC->CW,SFE 3,Diagonal Bio Bio,5.569,1178.92
L2,L2-CC->CW-20101,CC->CW,SFE 3,Alborada,7.442,1181.42
L2,L2-CC->CW-20101,CC->CW,SFE 3,Alborada,7.442,1181.75
L2,L2-CC->CW-20101,CC->CW,SFE 3,Costa Mar,8.339,1183.33
L2,L2-CC->CW-20101,CC->CW,SFE 3,Costa Mar,8.339,1183.75
L2,L2-CC->CW-20101,CC->CW,SFE 3,El Parque,9.614,1186.0
L2,L2-CC->CW-20101,CC->CW,SFE 3,El Parque,9.614,1186.33
L2,L2-CC->CW-20101,CC->CW,SFE 3,LOMAS COLORADAS,10.983,1188.75
L2,L2-CC->CW-20101,CC->CW,SFE 3,LOMAS COLORADAS,10.983,1189.25
L2,L2-CC->CW-20101,CC->CW,SFE 3,Card. Raúl Silva Henriquez,13.151,1191.83
L2,L2-CC->CW-20101,CC->CW,SFE 3,Card. Raúl Silva Henriquez,13.151,1192.17
L2,L2-CC->CW-20101,CC->CW,SFE 3,Hito Galvarino,18.048,1198.0
L2,L2-CC->CW-20101,CC->CW,SFE 3,Hito Galvarino,18.048,1198.33
L2,L2-CC->CW-20101,CC->CW,SFE 3,Los Canelos,21.125,1202.0
L2,L2-CC->CW-20101,CC->CW,SFE 3,Los Canelos,21.125,1202.33
L2,L2-CC->CW-20101,CC->CW,SFE 3,Huinca,22.524,1204.0
